ID,1_percentage,1_counts,2_percentage,2_counts,3_percentage,3_counts,4_percentage,4_counts,5_percentage,5_counts,6_percentage,6_counts,7_percentage,7_counts,8_percentage,8_counts,9_percentage,9_counts,10_percentage,10_counts,11_percentage,11_counts,12_percentage,12_counts,13_percentage,13_counts,14_percentage,14_counts,15_percentage,15_counts,16_percentage,16_counts,17_percentage,17_counts,18_percentage,18_counts
3_66_168304_14,52.07,189.0,10.19,37.0,4.41,16.0,3.31,12.0,14.88,54.0,0.0,0.0,7.44,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.0,0.28,1.0,0.0,0.0,2.2,8.0,0.0,0.0,0.55,2.0,0.0,0.0,0.28,1.0
3_68_168670_14,52.34,190.0,20.66,75.0,3.58,13.0,2.48,9.0,4.96,18.0,0.0,0.0,9.64,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.0,0.83,3.0,0.0,0.0,0.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.0
3_122_176137_8,50.07,339.0,6.5,44.0,0.44,3.0,5.02,34.0,6.79,46.0,0.0,0.0,21.12,143.0,0.15,1.0,0.0,0.0,0.3,2.0,0.15,1.0,0.59,4.0,0.0,0.0,2.95,20.0,0.3,2.0,0.89,6.0,0.3,2.0,0.0,0.0
2_49_166021_1,51.29,359.0,6.0,42.0,1.57,11.0,2.29,16.0,3.43,24.0,1.57,11.0,21.86,153.0,0.43,3.0,0.0,0.0,0.14,1.0,0.29,2.0,1.0,7.0,0.0,0.0,3.57,25.0,0.0,0.0,0.57,4.0,0.14,1.0,0.14,1.0
1_10_161197_12,36.77,410.0,6.19,69.0,1.7,19.0,2.69,30.0,5.92,66.0,0.0,0.0,29.33,327.0,0.0,0.0,0.0,0.0,0.09,1.0,1.17,13.0,1.61,18.0,0.0,0.0,11.3,126.0,0.27,3.0,0.18,2.0,0.36,4.0,0.0,0.0
4_164_182920_49,52.26,139.0,10.9,29.0,1.5,4.0,1.13,3.0,5.26,14.0,0.0,0.0,12.41,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3.0,6.02,16.0,4.89,13.0,0.38,1.0,0.75,2.0,0.75,2.0,0.38,1.0
3_110_174493_27,60.13,276.0,5.66,26.0,1.74,8.0,4.58,21.0,6.32,29.0,0.22,1.0,11.33,52.0,0.22,1.0,0.22,1.0,0.22,1.0,0.65,3.0,0.87,4.0,0.0,0.0,4.58,21.0,0.0,0.0,0.22,1.0,0.22,1.0,0.0,0.0
4_158_181900_77,47.2,304.0,29.97,193.0,2.17,14.0,3.57,23.0,2.33,15.0,0.31,2.0,9.78,63.0,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.31,2.0,0.16,1.0,2.17,14.0,0.0,0.0,0.31,2.0,0.16,1.0,0.0,0.0
3_124_176584_57,59.9,230.0,9.11,35.0,2.34,9.0,5.21,20.0,4.17,16.0,0.0,0.0,9.38,36.0,0.26,1.0,0.0,0.0,0.0,0.0,1.3,5.0,0.78,3.0,0.0,0.0,4.43,17.0,0.0,0.0,1.04,4.0,0.26,1.0,0.0,0.0
3_110_174511_33,56.25,81.0,4.86,7.0,2.08,3.0,2.78,4.0,8.33,12.0,0.0,0.0,18.75,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.0,0.0,0.0,0.0,0.0,3.47,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.0
1_7_160447_27,45.74,86.0,5.85,11.0,2.13,4.0,4.26,8.0,7.45,14.0,0.0,0.0,24.47,46.0,0.0,0.0,1.06,2.0,0.0,0.0,1.06,2.0,0.0,0.0,0.53,1.0,4.26,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_16_162307_27,50.21,610.0,3.79,46.0,2.14,26.0,1.81,22.0,5.84,71.0,0.0,0.0,22.14,269.0,0.08,1.0,0.08,1.0,0.08,1.0,1.15,14.0,0.66,8.0,0.0,0.0,9.38,114.0,0.08,1.0,0.25,3.0,0.16,2.0,0.0,0.0
3_92_171898_80,46.2,225.0,8.62,42.0,1.44,7.0,2.46,12.0,8.42,41.0,0.0,0.0,18.89,92.0,0.0,0.0,0.41,2.0,0.62,3.0,0.82,4.0,1.03,5.0,0.0,0.0,7.8,38.0,0.21,1.0,0.82,4.0,0.21,1.0,0.0,0.0
2_24_163579_15,68.29,239.0,3.14,11.0,1.14,4.0,2.0,7.0,2.86,10.0,2.0,7.0,11.43,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.0,0.0,0.0,0.0,0.0,3.14,11.0,0.29,1.0,0.29,1.0,0.57,2.0,0.0,0.0
2_47_165865_3,81.73,407.0,4.42,22.0,1.61,8.0,1.2,6.0,0.2,1.0,0.4,2.0,4.42,22.0,0.6,3.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,3.0,0.2,1.0,1.61,8.0,0.0,0.0,0.2,1.0,0.4,2.0,0.0,0.0
2_36_164683_7,54.5,430.0,3.42,27.0,1.77,14.0,3.68,29.0,5.07,40.0,2.03,16.0,16.6,131.0,0.13,1.0,0.0,0.0,0.0,0.0,0.89,7.0,1.01,8.0,0.13,1.0,5.32,42.0,0.13,1.0,0.25,2.0,0.25,2.0,0.13,1.0
2_31_164236_8,49.72,89.0,3.35,6.0,0.56,1.0,1.68,3.0,1.68,3.0,24.02,43.0,13.97,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.0,0.0,0.0,0.0,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_38_164836_8_25,53.81,403.0,5.47,41.0,2.14,16.0,4.01,30.0,3.2,24.0,0.0,0.0,18.83,141.0,0.27,2.0,0.13,1.0,0.53,4.0,0.4,3.0,0.67,5.0,0.53,4.0,5.21,39.0,0.0,0.0,0.13,1.0,0.13,1.0,0.13,1.0
2_18_162706_26,59.5,119.0,6.0,12.0,8.0,16.0,3.5,7.0,3.0,6.0,4.0,8.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1_7_160549_61,56.83,129.0,6.61,15.0,0.88,2.0,1.32,3.0,3.52,8.0,0.0,0.0,20.7,47.0,0.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,3.0,0.0,0.0,4.41,10.0,0.44,1.0,0.44,1.0,0.0,0.0,0.0,0.0
4_143_179836_23,84.42,428.0,6.31,32.0,0.2,1.0,1.58,8.0,0.2,1.0,0.0,0.0,3.16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,2.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_26_163756_26,47.1,73.0,2.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,70.0,2.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_17_162331_8,22.92,226.0,3.96,39.0,0.91,9.0,2.43,24.0,9.43,93.0,0.0,0.0,46.86,462.0,0.0,0.0,0.0,0.0,0.1,1.0,2.13,21.0,1.12,11.0,0.0,0.0,7.61,75.0,0.2,2.0,0.3,3.0,0.3,3.0,0.0,0.0
2_29_164059_3,41.81,171.0,4.65,19.0,2.93,12.0,5.13,21.0,4.4,18.0,18.09,74.0,15.16,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.0,0.49,2.0,0.0,0.0,1.71,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_78_170104_4,39.01,314.0,7.2,58.0,1.49,12.0,0.99,8.0,7.95,64.0,0.25,2.0,28.45,229.0,0.5,4.0,0.25,2.0,0.25,2.0,1.49,12.0,2.61,21.0,0.0,0.0,5.84,47.0,0.12,1.0,0.5,4.0,0.5,4.0,0.0,0.0
4_108_174211_30,80.0,44.0,5.45,3.0,5.45,3.0,3.64,2.0,1.82,1.0,0.0,0.0,1.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_97_172621_40,42.5,68.0,28.13,45.0,2.5,4.0,1.88,3.0,0.63,1.0,0.63,1.0,10.63,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.0,0.0,0.0,3.75,6.0,0.0,0.0,1.25,2.0,0.0,0.0,0.0,0.0
3_97_172690_63,39.87,179.0,12.03,54.0,0.89,4.0,2.23,10.0,4.01,18.0,0.22,1.0,25.84,116.0,0.22,1.0,0.0,0.0,0.22,1.0,2.0,9.0,1.11,5.0,0.0,0.0,7.57,34.0,0.67,3.0,0.22,1.0,0.22,1.0,0.0,0.0
3_127_177292_23,31.37,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.76,44.0,37.91,58.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_118_175438_5,51.57,82.0,1.26,2.0,0.0,0.0,1.26,2.0,0.0,0.0,0.0,0.0,10.69,17.0,15.72,25.0,15.72,25.0,0.0,0.0,0.0,0.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,2.0,0.0,0.0
4_77_169957_2,65.3,350.0,8.96,48.0,1.49,8.0,2.05,11.0,3.54,19.0,0.0,0.0,10.26,55.0,0.37,2.0,0.0,0.0,0.0,0.0,0.37,2.0,0.56,3.0,0.0,0.0,4.1,22.0,0.0,0.0,0.19,1.0,0.56,3.0,0.19,1.0
3_115_175030_9,59.22,61.0,30.1,31.0,1.94,2.0,1.94,2.0,0.97,1.0,0.0,0.0,1.94,2.0,0.97,1.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_17_162478_57,37.1,164.0,5.2,23.0,1.36,6.0,2.71,12.0,8.6,38.0,0.0,0.0,34.16,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.0,0.45,2.0,0.0,0.0,8.37,37.0,0.0,0.0,0.23,1.0,0.68,3.0,0.0,0.0
4_82_170686_3,58.56,373.0,8.63,55.0,2.35,15.0,2.67,17.0,3.61,23.0,0.16,1.0,13.66,87.0,0.16,1.0,0.0,0.0,0.16,1.0,0.47,3.0,0.47,3.0,0.0,0.0,4.4,28.0,0.0,0.0,0.16,1.0,0.16,1.0,0.0,0.0
2_24_163594_20,60.62,197.0,4.31,14.0,1.85,6.0,4.62,15.0,2.77,9.0,3.69,12.0,14.15,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0,0.31,1.0,0.0,0.0,3.69,12.0,0.0,0.0,0.0,0.0,0.62,2.0,0.0,0.0
3_111_174676_5,50.91,279.0,6.57,36.0,1.28,7.0,3.1,17.0,6.2,34.0,0.18,1.0,23.18,127.0,0.73,4.0,0.0,0.0,0.0,0.0,0.36,2.0,0.55,3.0,0.0,0.0,4.38,24.0,0.0,0.0,0.36,2.0,0.36,2.0,0.0,0.0
3_123_176293_3,74.0,74.0,6.0,6.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_12_161842_68,54.07,445.0,5.59,46.0,1.34,11.0,2.31,19.0,5.83,48.0,0.0,0.0,18.83,155.0,0.12,1.0,0.24,2.0,0.0,0.0,0.61,5.0,2.19,18.0,0.0,0.0,5.22,43.0,0.0,0.0,0.61,5.0,0.0,0.0,0.0,0.0
3_124_176467_18,41.93,447.0,6.0,64.0,1.03,11.0,3.19,34.0,6.75,72.0,0.0,0.0,27.3,291.0,0.19,2.0,0.0,0.0,0.0,0.0,1.69,18.0,1.13,12.0,0.0,0.0,7.5,80.0,0.19,2.0,0.19,2.0,0.19,2.0,0.09,1.0
4_163_182770_30,93.48,43.0,4.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_198_183622_37_7_2,26.85,29.0,8.33,9.0,2.78,3.0,9.26,10.0,11.11,12.0,0.93,1.0,23.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.0,1.85,2.0,0.0,0.0,10.19,11.0,0.0,0.0,1.85,2.0,0.0,0.0,0.0,0.0
2_55_167134_24,72.55,267.0,8.15,30.0,1.9,7.0,1.9,7.0,4.08,15.0,0.54,2.0,6.25,23.0,0.0,0.0,0.27,1.0,0.0,0.0,0.0,0.0,0.82,3.0,0.0,0.0,1.63,6.0,0.27,1.0,0.27,1.0,0.0,0.0,0.0,0.0
2_38_165016_68,33.0,327.0,4.14,41.0,0.91,9.0,1.72,17.0,6.96,69.0,0.61,6.0,38.04,377.0,0.1,1.0,0.1,1.0,0.1,1.0,1.82,18.0,2.12,21.0,0.1,1.0,7.47,74.0,0.3,3.0,0.1,1.0,0.5,5.0,0.1,1.0
2_56_167188_17,53.42,383.0,3.63,26.0,1.53,11.0,6.56,47.0,3.63,26.0,0.14,1.0,17.15,123.0,0.28,2.0,0.0,0.0,0.0,0.0,0.7,5.0,0.84,6.0,0.0,0.0,6.28,45.0,0.0,0.0,0.42,3.0,0.14,1.0,0.14,1.0
3_124_176503_30,45.99,384.0,5.51,46.0,1.2,10.0,5.51,46.0,6.11,51.0,0.24,2.0,21.8,182.0,0.48,4.0,0.24,2.0,0.12,1.0,1.08,9.0,1.44,12.0,0.12,1.0,5.39,45.0,0.12,1.0,0.36,3.0,0.24,2.0,0.0,0.0
2_28_163933_21,49.1,353.0,3.06,22.0,0.83,6.0,2.64,19.0,5.29,38.0,5.42,39.0,21.14,152.0,0.14,1.0,0.0,0.0,0.0,0.0,0.56,4.0,1.11,8.0,0.0,0.0,5.7,41.0,0.14,1.0,0.42,3.0,0.28,2.0,0.0,0.0
4_79_170404_26,59.83,213.0,4.21,15.0,0.56,2.0,4.78,17.0,6.46,23.0,0.0,0.0,14.61,52.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.0,0.0,0.0,3.37,12.0,0.0,0.0,0.28,1.0,0.0,0.0,0.0,0.0
2_27_163780_5,17.35,38.0,9.13,20.0,0.0,0.0,0.91,2.0,0.91,2.0,58.9,129.0,7.76,17.0,0.46,1.0,0.0,0.0,0.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_71_169243_42,40.0,30.0,25.33,19.0,1.33,1.0,6.67,5.0,9.33,7.0,0.0,0.0,6.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,4.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,0.0,0.0,0.0,0.0
101_198_183526_5,66.31,124.0,0.0,0.0,2.14,4.0,4.81,9.0,1.6,3.0,0.0,0.0,13.37,25.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.0,0.0,8.56,16.0,0.0,0.0,0.0,0.0,0.53,1.0,0.0,0.0
3_114_174997_27,44.17,182.0,7.77,32.0,0.49,2.0,2.43,10.0,9.47,39.0,0.0,0.0,29.37,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.0,0.24,1.0,0.0,0.0,3.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6_160333_78,34.91,414.0,5.14,61.0,1.1,13.0,2.19,26.0,6.16,73.0,0.34,4.0,34.99,415.0,0.17,2.0,0.0,0.0,0.0,0.0,2.11,25.0,1.43,17.0,0.0,0.0,8.77,104.0,0.25,3.0,0.51,6.0,0.25,3.0,0.0,0.0
1_5_159997_81,42.59,316.0,5.8,43.0,2.7,20.0,2.02,15.0,4.72,35.0,0.13,1.0,29.38,218.0,0.27,2.0,0.0,0.0,0.27,2.0,1.08,8.0,1.21,9.0,0.0,0.0,6.74,50.0,0.13,1.0,0.81,6.0,0.27,2.0,0.0,0.0
3_134_178759_44,54.55,114.0,9.09,19.0,4.31,9.0,2.39,5.0,1.91,4.0,0.0,0.0,19.14,40.0,0.0,0.0,0.0,0.0,0.48,1.0,0.0,0.0,0.96,2.0,0.0,0.0,3.35,7.0,0.0,0.0,0.48,1.0,0.48,1.0,0.0,0.0
4_107_173920_2,42.11,336.0,8.52,68.0,1.5,12.0,2.51,20.0,3.51,28.0,0.13,1.0,27.82,222.0,0.5,4.0,0.13,1.0,0.0,0.0,0.38,3.0,2.13,17.0,0.0,0.0,7.52,60.0,0.13,1.0,0.25,2.0,0.88,7.0,0.0,0.0
2_34_164503_24,39.92,289.0,3.04,22.0,1.66,12.0,1.52,11.0,5.66,41.0,0.55,4.0,35.77,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4.0,2.21,16.0,0.14,1.0,5.11,37.0,0.14,1.0,0.83,6.0,0.97,7.0,0.0,0.0
3_91_171655_35,39.65,90.0,12.33,28.0,2.2,5.0,7.05,16.0,12.78,29.0,0.0,0.0,14.54,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2.0,0.44,1.0,7.49,17.0,0.0,0.0,0.44,1.0,0.0,0.0,0.0,0.0
2_27_163861_32,14.78,30.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0,79.31,161.0,3.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_88_171268_13,55.29,162.0,8.19,24.0,2.39,7.0,2.05,6.0,1.37,4.0,0.0,0.0,24.57,72.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,4.0,0.0,0.0,1.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_157_181588_15,63.53,108.0,10.59,18.0,4.12,7.0,7.06,12.0,6.47,11.0,0.0,0.0,2.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.0,0.0,0.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_9_160987_84,24.07,220.0,4.05,37.0,0.33,3.0,2.41,22.0,7.33,67.0,0.0,0.0,42.12,385.0,0.0,0.0,0.22,2.0,0.11,1.0,1.09,10.0,0.77,7.0,0.11,1.0,8.1,74.0,0.11,1.0,0.11,1.0,0.55,5.0,0.0,0.0
2_50_166183_19,67.18,391.0,2.92,17.0,2.58,15.0,1.2,7.0,3.78,22.0,0.0,0.0,11.86,69.0,0.0,0.0,0.0,0.0,0.34,2.0,0.0,0.0,0.86,5.0,0.34,2.0,4.81,28.0,0.0,0.0,0.69,4.0,0.17,1.0,0.0,0.0
3_121_176101_62,44.63,428.0,7.09,68.0,1.25,12.0,2.29,22.0,4.28,41.0,0.0,0.0,27.22,261.0,0.1,1.0,0.1,1.0,0.42,4.0,2.09,20.0,1.15,11.0,0.0,0.0,6.05,58.0,0.0,0.0,0.21,2.0,0.42,4.0,0.1,1.0
3_126_176950_38,52.91,91.0,4.65,8.0,4.07,7.0,5.23,9.0,4.65,8.0,0.0,0.0,15.7,27.0,0.58,1.0,0.0,0.0,0.0,0.0,0.58,1.0,0.0,0.0,0.0,0.0,3.49,6.0,0.58,1.0,0.58,1.0,0.58,1.0,1.16,2.0
3_130_177907_21,49.37,78.0,17.09,27.0,0.63,1.0,3.16,5.0,3.16,5.0,0.63,1.0,18.35,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.0,0.63,1.0,0.0,0.0,3.16,5.0,0.0,0.0,1.9,3.0,0.0,0.0,0.0,0.0
2_58_167344_18,60.71,292.0,3.33,16.0,0.62,3.0,4.16,20.0,3.74,18.0,0.21,1.0,19.33,93.0,0.42,2.0,0.21,1.0,0.0,0.0,0.42,2.0,1.46,7.0,0.0,0.0,3.53,17.0,0.0,0.0,0.21,1.0,0.0,0.0,0.0,0.0
2_61_167722_14,46.61,268.0,4.17,24.0,2.61,15.0,2.61,15.0,13.22,76.0,0.0,0.0,20.0,115.0,0.52,3.0,0.17,1.0,0.0,0.0,0.52,3.0,1.39,8.0,0.0,0.0,5.39,31.0,0.0,0.0,0.17,1.0,0.0,0.0,0.0,0.0
1_7_160402_12,36.76,350.0,7.46,71.0,1.89,18.0,4.41,42.0,7.77,74.0,0.0,0.0,28.15,268.0,0.32,3.0,0.21,2.0,0.11,1.0,1.26,12.0,1.37,13.0,0.21,2.0,6.62,63.0,0.21,2.0,0.32,3.0,0.21,2.0,0.0,0.0
4_80_170518_15,62.5,310.0,6.65,33.0,2.02,10.0,3.43,17.0,5.04,25.0,0.2,1.0,10.08,50.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6,3.0,1.01,5.0,0.2,1.0,2.82,14.0,0.0,0.0,0.4,2.0,0.2,1.0,0.2,1.0
101_198_183535_8,83.89,802.0,4.6,44.0,0.63,6.0,1.05,10.0,1.15,11.0,0.0,0.0,4.08,39.0,0.1,1.0,0.0,0.0,0.0,0.0,0.31,3.0,0.21,2.0,0.0,0.0,2.09,20.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0
4_78_170224_44,53.48,346.0,6.8,44.0,2.16,14.0,4.33,28.0,5.1,33.0,1.08,7.0,13.76,89.0,0.31,2.0,0.15,1.0,0.15,1.0,0.15,1.0,0.77,5.0,0.0,0.0,5.72,37.0,0.15,1.0,0.15,1.0,0.0,0.0,0.31,2.0
4_102_173344_38,33.9,139.0,20.49,84.0,0.24,1.0,3.9,16.0,2.2,9.0,0.0,0.0,27.8,114.0,0.98,4.0,0.0,0.0,4.63,19.0,0.0,0.0,1.46,6.0,0.0,0.0,2.93,12.0,0.0,0.0,0.24,1.0,0.24,1.0,0.0,0.0
3_89_171385_7,44.0,440.0,7.4,74.0,2.3,23.0,7.2,72.0,7.7,77.0,0.1,1.0,18.4,184.0,0.0,0.0,0.1,1.0,0.2,2.0,1.2,12.0,0.8,8.0,0.1,1.0,6.3,63.0,0.5,5.0,0.5,5.0,0.3,3.0,0.0,0.0
3_110_174607_65,44.18,292.0,3.93,26.0,0.91,6.0,4.54,30.0,8.17,54.0,0.0,0.0,29.05,192.0,0.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,1.06,7.0,0.0,0.0,4.84,32.0,0.15,1.0,0.3,2.0,0.3,2.0,0.15,1.0
3_92_171997_113_19,54.7,163.0,9.4,28.0,0.34,1.0,7.72,23.0,5.7,17.0,0.0,0.0,12.75,38.0,0.0,0.0,0.34,1.0,0.0,0.0,0.67,2.0,1.34,4.0,0.0,0.0,3.69,11.0,0.34,1.0,0.34,1.0,0.67,2.0,0.34,1.0
4_84_170953_30,47.56,78.0,18.29,30.0,0.0,0.0,3.05,5.0,0.0,0.0,0.0,0.0,21.95,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3.0,0.61,1.0,2.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_161_182566_68,70.99,115.0,4.32,7.0,0.62,1.0,3.7,6.0,1.85,3.0,0.0,0.0,9.26,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,8.0,0.62,1.0,0.62,1.0,0.0,0.0,0.0,0.0
2_33_164431_19,73.45,296.0,2.23,9.0,2.23,9.0,4.22,17.0,3.97,16.0,0.0,0.0,9.68,39.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,6.0,0.0,0.0,0.25,1.0,0.25,1.0,0.0,0.0
4_150_180685_74,85.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_37_164809_24,68.73,189.0,3.27,9.0,2.55,7.0,3.27,9.0,2.55,7.0,0.0,0.0,11.64,32.0,0.0,0.0,0.0,0.0,0.36,1.0,0.0,0.0,0.36,1.0,0.0,0.0,4.73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_14_161971_4,52.17,84.0,9.32,15.0,0.0,0.0,3.11,5.0,4.35,7.0,0.0,0.0,18.63,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,12.0,0.62,1.0,0.0,0.0,0.62,1.0,0.0,0.0
4_161_182593_77,62.58,199.0,16.35,52.0,0.31,1.0,2.52,8.0,2.52,8.0,0.31,1.0,7.23,23.0,0.0,0.0,0.31,1.0,0.0,0.0,0.63,2.0,0.63,2.0,0.0,0.0,1.89,6.0,0.0,0.0,0.31,1.0,0.31,1.0,0.0,0.0
3_96_172501_44,71.25,114.0,8.13,13.0,3.13,5.0,1.88,3.0,0.63,1.0,0.63,1.0,4.38,7.0,0.0,0.0,0.0,0.0,0.63,1.0,0.63,1.0,3.75,6.0,0.0,0.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_54_166987_6,45.43,154.0,6.78,23.0,2.95,10.0,2.36,8.0,8.55,29.0,0.29,1.0,23.89,81.0,0.0,0.0,0.0,0.0,0.29,1.0,0.0,0.0,2.36,8.0,0.29,1.0,5.31,18.0,0.0,0.0,0.29,1.0,0.29,1.0,0.0,0.0
3_118_175444_7,63.83,60.0,4.26,4.0,0.0,0.0,6.38,6.0,2.13,2.0,0.0,0.0,10.64,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.0,0.0,0.0,8.51,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_141_179458_16,81.4,420.0,3.49,18.0,0.97,5.0,2.13,11.0,0.78,4.0,0.19,1.0,3.49,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,3.0,0.39,2.0,0.0,0.0,2.91,15.0,0.0,0.0,0.19,1.0,0.19,1.0,0.0,0.0
1_1_159151_21,51.67,124.0,5.0,12.0,1.25,3.0,6.67,16.0,7.92,19.0,0.0,0.0,20.83,50.0,0.42,1.0,0.0,0.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,0.0,0.0,0.42,1.0,0.0,0.0,0.0,0.0
2_38_164995_61,39.61,383.0,3.1,30.0,0.93,9.0,1.03,10.0,4.65,45.0,0.62,6.0,36.61,354.0,0.0,0.0,0.1,1.0,0.1,1.0,0.83,8.0,2.17,21.0,0.0,0.0,7.34,71.0,0.1,1.0,0.21,2.0,0.41,4.0,0.1,1.0
3_124_176710_99,41.84,223.0,5.25,28.0,1.13,6.0,5.25,28.0,7.32,39.0,0.0,0.0,22.7,121.0,0.38,2.0,0.19,1.0,0.0,0.0,2.81,15.0,1.5,8.0,0.0,0.0,6.19,33.0,0.19,1.0,0.56,3.0,0.94,5.0,0.0,0.0
2_62_167845_2,57.69,210.0,6.32,23.0,2.2,8.0,4.67,17.0,6.04,22.0,0.27,1.0,14.01,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.0,0.55,2.0,0.0,0.0,3.3,12.0,0.0,0.0,0.0,0.0,0.55,2.0,0.0,0.0
